datetime,hour,point_forecast,lower_80ci,upper_80ci,lag_data_quality
2026-09-19 00:00:00,0,150.416,138.041,164.629,100.0
2026-09-19 01:00:00,1,145.755,133.449,160.65,100.0
2026-09-19 02:00:00,2,142.328,130.261,156.971,100.0
2026-09-19 03:00:00,3,146.058,132.853,160.198,100.0
2026-09-19 04:00:00,4,148.25,136.809,160.017,100.0
2026-09-19 05:00:00,5,155.5,142.476,167.838,100.0
2026-09-19 06:00:00,6,152.204,139.518,165.524,100.0
2026-09-19 07:00:00,7,163.697,151.113,178.713,100.0
2026-09-19 08:00:00,8,163.247,147.674,182.477,100.0
2026-09-19 09:00:00,9,140.285,128.759,156.571,100.0
2026-09-19 10:00:00,10,106.415,93.632,122.479,100.0
2026-09-19 11:00:00,11,88.257,76.736,105.115,100.0
2026-09-19 12:00:00,12,80.22,68.969,95.685,100.0
2026-09-19 13:00:00,13,72.822,61.402,86.439,100.0
2026-09-19 14:00:00,14,68.185,56.468,80.685,100.0
2026-09-19 15:00:00,15,64.306,53.776,74.725,100.0
2026-09-19 16:00:00,16,56.252,45.488,68.879,100.0
2026-09-19 17:00:00,17,75.108,63.66,90.121,100.0
2026-09-19 18:00:00,18,113.773,100.75,127.701,100.0
2026-09-19 19:00:00,19,180.968,167.36,192.866,100.0
2026-09-19 20:00:00,20,206.068,193.311,216.174,100.0
2026-09-19 21:00:00,21,203.228,190.453,213.582,100.0
2026-09-19 22:00:00,22,172.689,161.651,182.78,100.0
2026-09-19 23:00:00,23,165.218,152.134,180.308,100.0
2026-09-20 00:00:00,0,143.314,130.939,157.527,100.0
2026-09-20 01:00:00,1,134.913,122.608,149.808,100.0
2026-09-20 02:00:00,2,128.362,116.295,143.005,100.0
2026-09-20 03:00:00,3,129.59,116.385,143.73,100.0
2026-09-20 04:00:00,4,127.956,116.515,139.722,100.0
2026-09-20 05:00:00,5,136.024,123.0,148.362,100.0
2026-09-20 06:00:00,6,134.809,122.122,148.128,100.0
2026-09-20 07:00:00,7,152.128,139.543,167.143,100.0
2026-09-20 08:00:00,8,154.983,139.41,174.213,100.0
2026-09-20 09:00:00,9,134.365,122.839,150.651,100.0
2026-09-20 10:00:00,10,106.365,93.582,122.43,100.0
2026-09-20 11:00:00,11,88.019,76.497,104.877,100.0
2026-09-20 12:00:00,12,80.223,68.972,95.688,100.0
2026-09-20 13:00:00,13,72.01,60.59,85.627,100.0
2026-09-20 14:00:00,14,69.001,57.285,81.502,100.0
2026-09-20 15:00:00,15,64.184,53.655,74.603,100.0
2026-09-20 16:00:00,16,63.872,53.108,76.499,100.0
2026-09-20 17:00:00,17,80.687,69.239,95.699,100.0
2026-09-20 18:00:00,18,103.34,90.317,117.267,100.0
2026-09-20 19:00:00,19,171.264,157.656,183.162,100.0
2026-09-20 20:00:00,20,208.215,195.458,218.322,100.0
2026-09-20 21:00:00,21,208.817,196.041,219.17,100.0
2026-09-20 22:00:00,22,172.4,161.362,182.491,100.0
2026-09-20 23:00:00,23,162.718,149.634,177.808,100.0
2026-09-21 00:00:00,0,144.272,131.897,158.484,100.0
2026-09-21 01:00:00,1,134.217,121.911,149.112,100.0
2026-09-21 02:00:00,2,128.758,116.69,143.401,100.0
2026-09-21 03:00:00,3,130.724,117.52,144.865,100.0
2026-09-21 04:00:00,4,128.41,116.969,140.177,100.0
2026-09-21 05:00:00,5,135.971,122.947,148.309,100.0
2026-09-21 06:00:00,6,135.395,122.709,148.715,100.0
2026-09-21 07:00:00,7,152.619,140.035,167.634,100.0
2026-09-21 08:00:00,8,159.722,144.149,178.952,100.0
2026-09-21 09:00:00,9,139.958,128.432,156.244,100.0
2026-09-21 10:00:00,10,110.787,98.003,126.851,100.0
2026-09-21 11:00:00,11,92.244,80.723,109.102,100.0
2026-09-21 12:00:00,12,85.023,73.773,100.489,100.0
2026-09-21 13:00:00,13,75.718,64.298,89.334,100.0
2026-09-21 14:00:00,14,72.523,60.806,85.023,100.0
2026-09-21 15:00:00,15,68.761,58.232,79.18,100.0
2026-09-21 16:00:00,16,68.789,58.025,81.416,100.0
2026-09-21 17:00:00,17,86.752,75.304,101.765,100.0
2026-09-21 18:00:00,18,106.467,93.443,120.394,100.0
2026-09-21 19:00:00,19,172.31,158.702,184.208,100.0
2026-09-21 20:00:00,20,212.468,199.711,222.574,100.0
2026-09-21 21:00:00,21,210.702,197.926,221.056,100.0
2026-09-21 22:00:00,22,172.151,161.114,182.242,100.0
2026-09-21 23:00:00,23,162.47,149.387,177.56,100.0
2026-09-22 00:00:00,0,142.15,129.776,156.363,100.0
2026-09-22 01:00:00,1,131.861,119.555,146.756,100.0
2026-09-22 02:00:00,2,126.192,114.124,140.835,100.0
2026-09-22 03:00:00,3,127.311,114.106,141.451,100.0
2026-09-22 04:00:00,4,124.354,112.913,136.121,100.0
2026-09-22 05:00:00,5,133.358,120.334,145.696,100.0
2026-09-22 06:00:00,6,130.825,118.139,144.145,100.0
2026-09-22 07:00:00,7,149.331,136.747,164.347,100.0
2026-09-22 08:00:00,8,155.181,139.608,174.411,100.0
2026-09-22 09:00:00,9,136.614,125.088,152.9,100.0
2026-09-22 10:00:00,10,110.992,98.209,127.057,100.0
2026-09-22 11:00:00,11,91.066,79.544,107.924,100.0
2026-09-22 12:00:00,12,85.621,74.371,101.087,100.0
2026-09-22 13:00:00,13,74.596,63.176,88.213,100.0
2026-09-22 14:00:00,14,71.898,60.181,84.399,100.0
2026-09-22 15:00:00,15,68.119,57.59,78.538,100.0
2026-09-22 16:00:00,16,67.531,56.767,80.158,100.0
2026-09-22 17:00:00,17,85.589,74.141,100.602,100.0
2026-09-22 18:00:00,18,101.917,88.893,115.844,100.0
2026-09-22 19:00:00,19,165.595,151.987,177.493,100.0
2026-09-22 20:00:00,20,207.822,195.065,217.928,100.0
2026-09-22 21:00:00,21,209.629,196.854,219.983,100.0
2026-09-22 22:00:00,22,172.036,160.998,182.127,100.0
2026-09-22 23:00:00,23,161.948,148.865,177.038,100.0
2026-09-23 00:00:00,0,141.857,129.482,156.07,100.0
2026-09-23 01:00:00,1,132.323,120.017,147.218,100.0
