datetime,hour,point_forecast,lower_80ci,upper_80ci,lag_data_quality
2026-09-05 00:00:00,0,193.616,181.241,207.828,100.0
2026-09-05 01:00:00,1,179.546,167.24,194.441,100.0
2026-09-05 02:00:00,2,175.664,163.597,190.307,100.0
2026-09-05 03:00:00,3,174.24,161.035,188.38,100.0
2026-09-05 04:00:00,4,173.554,162.113,185.321,100.0
2026-09-05 05:00:00,5,177.753,164.729,190.091,100.0
2026-09-05 06:00:00,6,180.008,167.321,193.327,100.0
2026-09-05 07:00:00,7,198.854,186.269,213.869,100.0
2026-09-05 08:00:00,8,196.676,181.102,215.905,100.0
2026-09-05 09:00:00,9,168.854,157.328,185.141,100.0
2026-09-05 10:00:00,10,140.917,128.133,156.981,100.0
2026-09-05 11:00:00,11,117.816,106.295,134.674,100.0
2026-09-05 12:00:00,12,112.279,101.028,127.744,100.0
2026-09-05 13:00:00,13,101.56,90.14,115.177,100.0
2026-09-05 14:00:00,14,103.309,91.593,115.81,100.0
2026-09-05 15:00:00,15,96.448,85.918,106.867,100.0
2026-09-05 16:00:00,16,102.398,91.634,115.025,100.0
2026-09-05 17:00:00,17,121.775,110.327,136.787,100.0
2026-09-05 18:00:00,18,143.023,129.999,156.95,100.0
2026-09-05 19:00:00,19,191.956,178.348,203.854,100.0
2026-09-05 20:00:00,20,220.824,208.068,230.931,100.0
2026-09-05 21:00:00,21,230.104,217.328,240.458,100.0
2026-09-05 22:00:00,22,205.781,194.744,215.872,100.0
2026-09-05 23:00:00,23,195.296,182.213,210.386,100.0
2026-09-06 00:00:00,0,188.174,175.799,202.387,100.0
2026-09-06 01:00:00,1,173.087,160.781,187.982,100.0
2026-09-06 02:00:00,2,169.657,157.59,184.3,100.0
2026-09-06 03:00:00,3,166.766,153.562,180.906,100.0
2026-09-06 04:00:00,4,165.781,154.339,177.547,100.0
2026-09-06 05:00:00,5,172.297,159.273,184.635,100.0
2026-09-06 06:00:00,6,175.352,162.665,188.671,100.0
2026-09-06 07:00:00,7,196.384,183.8,211.4,100.0
2026-09-06 08:00:00,8,196.623,181.05,215.853,100.0
2026-09-06 09:00:00,9,170.167,158.641,186.453,100.0
2026-09-06 10:00:00,10,142.689,129.905,158.753,100.0
2026-09-06 11:00:00,11,122.48,110.958,139.338,100.0
2026-09-06 12:00:00,12,116.963,105.712,132.428,100.0
2026-09-06 13:00:00,13,108.041,96.621,121.658,100.0
2026-09-06 14:00:00,14,107.488,95.771,119.989,100.0
2026-09-06 15:00:00,15,100.311,89.781,110.73,100.0
