datetime,hour,point_forecast,lower_80ci,upper_80ci,lag_data_quality
2026-08-30 00:00:00,0,160.894,148.519,175.106,100.0
2026-08-30 01:00:00,1,156.413,144.108,171.308,100.0
2026-08-30 02:00:00,2,153.877,141.809,168.519,100.0
2026-08-30 03:00:00,3,151.688,138.484,165.828,100.0
2026-08-30 04:00:00,4,154.212,142.771,165.979,100.0
2026-08-30 05:00:00,5,154.317,141.293,166.655,100.0
2026-08-30 06:00:00,6,145.664,132.978,158.984,100.0
2026-08-30 07:00:00,7,142.121,129.536,157.136,100.0
2026-08-30 08:00:00,8,127.556,111.982,146.785,100.0
2026-08-30 09:00:00,9,85.254,73.728,101.54,100.0
2026-08-30 10:00:00,10,68.839,56.055,84.903,100.0
2026-08-30 11:00:00,11,58.322,46.801,75.18,100.0
2026-08-30 12:00:00,12,48.411,37.16,63.876,100.0
2026-08-30 13:00:00,13,46.516,35.096,60.133,100.0
2026-08-30 14:00:00,14,45.628,33.912,58.129,100.0
2026-08-30 15:00:00,15,35.348,24.819,45.767,100.0
2026-08-30 16:00:00,16,23.183,12.419,35.81,100.0
2026-08-30 17:00:00,17,23.232,11.784,38.244,100.0
2026-08-30 18:00:00,18,33.679,20.656,47.607,100.0
2026-08-30 19:00:00,19,86.429,72.821,98.327,100.0
2026-08-30 20:00:00,20,138.322,125.566,148.429,100.0
2026-08-30 21:00:00,21,171.141,158.365,181.495,100.0
2026-08-30 22:00:00,22,163.233,152.195,173.324,100.0
2026-08-30 23:00:00,23,161.715,148.632,176.805,100.0
2026-08-31 00:00:00,0,144.126,131.751,158.339,100.0
2026-08-31 01:00:00,1,136.088,123.783,150.983,100.0
2026-08-31 02:00:00,2,135.033,122.966,149.676,100.0
2026-08-31 03:00:00,3,129.904,116.7,144.045,100.0
2026-08-31 04:00:00,4,130.508,119.067,142.275,100.0
2026-08-31 05:00:00,5,131.48,118.456,143.818,100.0
2026-08-31 06:00:00,6,130.409,117.722,143.728,100.0
2026-08-31 07:00:00,7,131.164,118.58,146.18,100.0
2026-08-31 08:00:00,8,122.925,107.352,142.155,100.0
2026-08-31 09:00:00,9,87.734,76.208,104.02,100.0
2026-08-31 10:00:00,10,71.007,58.223,87.071,100.0
2026-08-31 11:00:00,11,61.462,49.94,78.319,100.0
2026-08-31 12:00:00,12,52.89,41.64,68.356,100.0
2026-08-31 13:00:00,13,48.895,37.475,62.511,100.0
2026-08-31 14:00:00,14,48.013,36.296,60.513,100.0
2026-08-31 15:00:00,15,38.42,27.891,48.839,100.0
2026-08-31 16:00:00,16,26.81,16.046,39.437,100.0
2026-08-31 17:00:00,17,33.006,21.558,48.019,100.0
2026-08-31 18:00:00,18,47.056,34.033,60.984,100.0
2026-08-31 19:00:00,19,104.641,91.032,116.539,100.0
2026-08-31 20:00:00,20,146.672,133.916,156.779,100.0
2026-08-31 21:00:00,21,171.952,159.176,182.306,100.0
2026-08-31 22:00:00,22,164.779,153.741,174.87,100.0
2026-08-31 23:00:00,23,162.977,149.894,178.067,100.0
2026-09-01 00:00:00,0,143.207,130.832,157.419,100.0
2026-09-01 01:00:00,1,134.86,122.554,149.755,100.0
2026-09-01 02:00:00,2,133.134,121.066,147.777,100.0
2026-09-01 03:00:00,3,128.714,115.51,142.855,100.0
2026-09-01 04:00:00,4,128.213,116.772,139.979,100.0
2026-09-01 05:00:00,5,129.312,116.288,141.649,100.0
2026-09-01 06:00:00,6,127.941,115.255,141.261,100.0
2026-09-01 07:00:00,7,130.012,117.428,145.028,100.0
2026-09-01 08:00:00,8,122.291,106.717,141.52,100.0
2026-09-01 09:00:00,9,89.204,77.678,105.49,100.0
2026-09-01 10:00:00,10,75.07,62.287,91.134,100.0
2026-09-01 11:00:00,11,62.531,51.009,79.388,100.0
2026-09-01 12:00:00,12,53.669,42.418,69.134,100.0
2026-09-01 13:00:00,13,49.205,37.785,62.821,100.0
2026-09-01 14:00:00,14,47.95,36.234,60.451,100.0
2026-09-01 15:00:00,15,38.362,27.832,48.781,100.0
2026-09-01 16:00:00,16,29.518,18.754,42.145,100.0
2026-09-01 17:00:00,17,37.573,26.125,52.586,100.0
2026-09-01 18:00:00,18,58.662,45.638,72.589,100.0
2026-09-01 19:00:00,19,110.968,97.36,122.866,100.0
2026-09-01 20:00:00,20,148.77,136.014,158.877,100.0
2026-09-01 21:00:00,21,169.131,156.356,179.485,100.0
2026-09-01 22:00:00,22,161.487,150.449,171.578,100.0
2026-09-01 23:00:00,23,159.002,145.919,174.092,100.0
2026-09-02 00:00:00,0,142.522,130.147,156.734,100.0
2026-09-02 01:00:00,1,133.301,120.996,148.196,100.0
2026-09-02 02:00:00,2,131.711,119.643,146.353,100.0
2026-09-02 03:00:00,3,126.949,113.744,141.089,100.0
2026-09-02 04:00:00,4,127.32,115.879,139.087,100.0
2026-09-02 05:00:00,5,127.77,114.746,140.108,100.0
2026-09-02 06:00:00,6,126.218,113.531,139.537,100.0
2026-09-02 07:00:00,7,129.071,116.487,144.086,100.0
2026-09-02 08:00:00,8,121.888,106.314,141.117,100.0
2026-09-02 09:00:00,9,89.896,78.37,106.182,100.0
