datetime,hour,point_forecast,lower_80ci,upper_80ci,lag_data_quality
2026-09-01 00:00:00,0,162.75,150.375,176.962,100.0
2026-09-01 01:00:00,1,160.957,148.651,175.852,100.0
2026-09-01 02:00:00,2,155.348,143.281,169.991,100.0
2026-09-01 03:00:00,3,156.177,142.973,170.318,100.0
2026-09-01 04:00:00,4,161.568,150.127,173.335,100.0
2026-09-01 05:00:00,5,158.828,145.804,171.166,100.0
2026-09-01 06:00:00,6,155.459,142.772,168.778,100.0
2026-09-01 07:00:00,7,165.779,153.195,180.795,100.0
2026-09-01 08:00:00,8,161.499,145.926,180.729,100.0
2026-09-01 09:00:00,9,131.018,119.492,147.304,100.0
2026-09-01 10:00:00,10,103.183,90.4,119.247,100.0
2026-09-01 11:00:00,11,84.867,73.345,101.725,100.0
2026-09-01 12:00:00,12,72.587,61.336,88.052,100.0
2026-09-01 13:00:00,13,64.193,52.773,77.809,100.0
2026-09-01 14:00:00,14,57.05,45.334,69.551,100.0
2026-09-01 15:00:00,15,46.412,35.883,56.831,100.0
2026-09-01 16:00:00,16,37.323,26.56,49.95,100.0
2026-09-01 17:00:00,17,48.374,36.926,63.387,100.0
2026-09-01 18:00:00,18,71.982,58.959,85.909,100.0
2026-09-01 19:00:00,19,149.84,136.232,161.738,100.0
2026-09-01 20:00:00,20,189.249,176.492,199.355,100.0
2026-09-01 21:00:00,21,188.435,175.659,198.789,100.0
2026-09-01 22:00:00,22,163.39,152.352,173.48,100.0
2026-09-01 23:00:00,23,155.269,142.186,170.359,100.0
2026-09-02 00:00:00,0,146.542,134.167,160.754,100.0
2026-09-02 01:00:00,1,138.813,126.507,153.707,100.0
2026-09-02 02:00:00,2,136.158,124.091,150.801,100.0
2026-09-02 03:00:00,3,134.14,120.936,148.281,100.0
2026-09-02 04:00:00,4,137.149,125.708,148.916,100.0
2026-09-02 05:00:00,5,136.367,123.343,148.705,100.0
2026-09-02 06:00:00,6,136.365,123.679,149.685,100.0
2026-09-02 07:00:00,7,151.568,138.984,166.583,100.0
2026-09-02 08:00:00,8,151.398,135.824,170.627,100.0
2026-09-02 09:00:00,9,125.69,114.164,141.976,100.0
2026-09-02 10:00:00,10,101.851,89.067,117.915,100.0
2026-09-02 11:00:00,11,86.545,75.024,103.403,100.0
2026-09-02 12:00:00,12,73.523,62.273,88.989,100.0
2026-09-02 13:00:00,13,65.827,54.407,79.444,100.0
2026-09-02 14:00:00,14,58.368,46.652,70.869,100.0
2026-09-02 15:00:00,15,47.605,37.075,58.024,100.0
2026-09-02 16:00:00,16,45.92,35.157,58.547,100.0
2026-09-02 17:00:00,17,56.69,45.242,71.703,100.0
2026-09-02 18:00:00,18,69.289,56.265,83.216,100.0
2026-09-02 19:00:00,19,146.629,133.021,158.527,100.0
2026-09-02 20:00:00,20,193.834,181.078,203.941,100.0
2026-09-02 21:00:00,21,186.474,173.698,196.827,100.0
2026-09-02 22:00:00,22,166.528,155.49,176.619,100.0
2026-09-02 23:00:00,23,155.991,142.908,171.081,100.0
2026-09-03 00:00:00,0,146.808,134.433,161.02,100.0
2026-09-03 01:00:00,1,138.535,126.229,153.43,100.0
2026-09-03 02:00:00,2,134.525,122.457,149.167,100.0
2026-09-03 03:00:00,3,130.574,117.37,144.715,100.0
2026-09-03 04:00:00,4,133.086,121.645,144.852,100.0
2026-09-03 05:00:00,5,133.416,120.392,145.754,100.0
2026-09-03 06:00:00,6,135.107,122.42,148.427,100.0
2026-09-03 07:00:00,7,150.064,137.48,165.08,100.0
2026-09-03 08:00:00,8,150.08,134.507,169.31,100.0
