datetime,hour,point_forecast,lower_80ci,upper_80ci,lag_data_quality
2026-09-07 00:00:00,0,182.915,170.54,197.128,100.0
2026-09-07 01:00:00,1,174.24,161.934,189.135,100.0
2026-09-07 02:00:00,2,169.907,157.84,184.55,100.0
2026-09-07 03:00:00,3,170.09,156.886,184.23,100.0
2026-09-07 04:00:00,4,171.936,160.495,183.702,100.0
2026-09-07 05:00:00,5,179.419,166.395,191.757,100.0
2026-09-07 06:00:00,6,173.776,161.089,187.095,100.0
2026-09-07 07:00:00,7,179.176,166.592,194.192,100.0
2026-09-07 08:00:00,8,165.724,150.151,184.954,100.0
2026-09-07 09:00:00,9,141.624,130.098,157.911,100.0
2026-09-07 10:00:00,10,91.715,78.931,107.779,100.0
2026-09-07 11:00:00,11,70.836,59.315,87.694,100.0
2026-09-07 12:00:00,12,61.162,49.911,76.627,100.0
2026-09-07 13:00:00,13,52.647,41.227,66.264,100.0
2026-09-07 14:00:00,14,51.758,40.041,64.259,100.0
2026-09-07 15:00:00,15,43.076,32.547,53.495,100.0
2026-09-07 16:00:00,16,38.078,27.314,50.705,100.0
2026-09-07 17:00:00,17,58.713,47.265,73.726,100.0
2026-09-07 18:00:00,18,85.286,72.262,99.213,100.0
2026-09-07 19:00:00,19,143.625,130.017,155.523,100.0
2026-09-07 20:00:00,20,195.933,183.177,206.04,100.0
2026-09-07 21:00:00,21,185.563,172.787,195.917,100.0
2026-09-07 22:00:00,22,184.649,173.611,194.74,100.0
2026-09-07 23:00:00,23,176.182,163.099,191.272,100.0
2026-09-08 00:00:00,0,167.507,155.132,181.72,100.0
2026-09-08 01:00:00,1,154.633,142.328,169.528,100.0
2026-09-08 02:00:00,2,155.589,143.521,170.231,100.0
2026-09-08 03:00:00,3,152.891,139.687,167.032,100.0
2026-09-08 04:00:00,4,152.475,141.034,164.241,100.0
2026-09-08 05:00:00,5,162.549,149.525,174.887,100.0
2026-09-08 06:00:00,6,159.085,146.398,172.405,100.0
2026-09-08 07:00:00,7,169.132,156.548,184.148,100.0
2026-09-08 08:00:00,8,159.627,144.053,178.856,100.0
2026-09-08 09:00:00,9,139.822,128.296,156.108,100.0
2026-09-08 10:00:00,10,98.733,85.949,114.797,100.0
2026-09-08 11:00:00,11,79.605,68.083,96.462,100.0
2026-09-08 12:00:00,12,70.398,59.147,85.863,100.0
2026-09-08 13:00:00,13,61.698,50.278,75.315,100.0
2026-09-08 14:00:00,14,61.025,49.309,73.526,100.0
2026-09-08 15:00:00,15,50.125,39.596,60.544,100.0
2026-09-08 16:00:00,16,43.721,32.957,56.348,100.0
2026-09-08 17:00:00,17,53.435,41.987,68.448,100.0
2026-09-08 18:00:00,18,75.288,62.265,89.215,100.0
2026-09-08 19:00:00,19,137.974,124.365,149.872,100.0
2026-09-08 20:00:00,20,207.113,194.357,217.22,100.0
2026-09-08 21:00:00,21,194.932,182.156,205.286,100.0
2026-09-08 22:00:00,22,198.726,187.688,208.817,100.0
2026-09-08 23:00:00,23,184.269,171.186,199.359,100.0
2026-09-09 00:00:00,0,169.034,156.659,183.247,100.0
2026-09-09 01:00:00,1,156.031,143.725,170.926,100.0
2026-09-09 02:00:00,2,155.566,143.498,170.208,100.0
2026-09-09 03:00:00,3,152.085,138.881,166.226,100.0
2026-09-09 04:00:00,4,151.035,139.594,162.802,100.0
2026-09-09 05:00:00,5,161.337,148.313,173.674,100.0
2026-09-09 06:00:00,6,157.449,144.763,170.769,100.0
2026-09-09 07:00:00,7,168.548,155.964,183.564,100.0
2026-09-09 08:00:00,8,158.494,142.92,177.723,100.0
2026-09-09 09:00:00,9,139.547,128.021,155.833,100.0
2026-09-09 10:00:00,10,97.468,84.685,113.533,100.0
2026-09-09 11:00:00,11,83.501,71.979,100.359,100.0
2026-09-09 12:00:00,12,74.289,63.038,89.754,100.0
2026-09-09 13:00:00,13,66.611,55.191,80.227,100.0
2026-09-09 14:00:00,14,63.753,52.036,76.254,100.0
2026-09-09 15:00:00,15,50.484,39.955,60.903,100.0
